id,568309,568307,568314,568229,568316,568317,568318,
###START_METADATA###
latitude,-34.479421,-34.450693,-34.444109,-34.398015,-34.479004,-34.351047,-34.358048,
longitude,150.79439,150.765423,150.818173,150.857178,150.894412,150.882888,150.894627,
name,Darkes Road (Live),Dombarton Loop (Live),Mount Kembla (Live),Mt Pleasant (Live),Port Kembla (Live),Rixons Pass (Live),Russell Vale (Live),
###START_DATA###
1998-08-17 17:50,,1.0,1.5,0.5,0.5,5.0,4.5,
1998-08-17 17:52,0.5,,,0.5,,,,
1998-08-17 17:55,,1.5,2.0,0.5,1.5,5.0,4.0,
1998-08-17 17:56,0.5,,,,,,,
1998-08-17 17:58,0.5,,,0.5,,,,
1998-08-17 18:00,,1.5,2.0,,1.0,4.5,3.0,
1998-08-17 18:01,0.5,,,0.5,,,,
1998-08-17 18:03,0.5,,,0.5,,,,
1998-08-17 18:04,0.5,,,,,,,
1998-08-17 18:05,0.5,2.0,2.5,,1.5,6.5,3.5,
1998-08-17 18:06,0.5,,,0.5,,,,
1998-08-17 18:07,0.5,,,,,,,
1998-08-17 18:08,0.5,,,,,,,
1998-08-17 18:09,,,,0.5,,,,
1998-08-17 18:10,,1.5,2.5,,1.0,5.0,3.0,
