#####START_HYDROGRAPHS_Sub1        ::1-Historic-Historic-Historic(REC)
1840.000,0.000,0.000,0.000,0.000,0.353,0.000,0.353,0.353
1845.000,0.000,0.000,0.000,0.000,0.341,0.000,0.341,0.341
1850.000,0.000,0.000,0.000,0.000,0.329,0.000,0.329,0.329
1855.000,0.000,0.000,0.000,0.000,0.318,0.000,0.318,0.318
1860.000,0.000,0.000,0.000,0.000,0.307,0.000,0.307,0.307
1865.000,0.000,0.000,0.000,0.000,0.297,0.000,0.297,0.297
1870.000,0.000,0.000,0.000,0.000,0.287,0.000,0.287,0.287
1875.000,0.000,0.000,0.000,0.000,0.277,0.000,0.277,0.277
1880.000,0.000,0.000,0.000,0.000,0.268,0.000,0.268,0.268
1885.000,0.000,0.000,0.000,0.000,0.260,0.000,0.260,0.260
