The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Koloona Avenue Downstream (Live)
Station Number, 214426
Longitude,150.855583
Latitude,-34.417983
Web,"http://www.mhl.nsw.gov.au/Site-214426"
Google Maps,"https://www.google.com.au/maps/place//@-34.417983,150.855583,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
17/02/2002,00:00:00,31.178,161 (Data Loss),17/02/2002 00:00:00
18/02/2002,00:00:00,31.178,161 (Data Loss),18/02/2002 00:00:00
19/02/2002,00:00:00,31.178,161 (Data Loss),19/02/2002 00:00:00
20/02/2002,00:00:00,31.178,161 (Data Loss),20/02/2002 00:00:00
21/02/2002,00:00:00,31.178,161 (Data Loss),21/02/2002 00:00:00
22/02/2002,00:00:00,31.178,161 (Data Loss),22/02/2002 00:00:00
23/02/2002,00:00:00,31.178,161 (Data Loss),23/02/2002 00:00:00
24/02/2002,00:00:00,31.178,161 (Data Loss),24/02/2002 00:00:00
25/02/2002,00:00:00,31.188,100 (Leost Code),25/02/2002 23:45:00
26/02/2002,00:00:00,31.218,161 (Data Loss),26/02/2002 00:00:00
27/02/2002,00:00:00,31.208,161 (Data Loss),27/02/2002 16:15:00
28/02/2002,00:00:00,31.178,161 (Data Loss),28/02/2002 00:00:00
01/03/2002,00:00:00,31.178,161 (Data Loss),01/03/2002 00:00:00
02/03/2002,00:00:00,31.178,161 (Data Loss),02/03/2002 00:00:00
03/03/2002,00:00:00,31.178,161 (Data Loss),03/03/2002 00:00:00
04/03/2002,00:00:00,31.178,161 (Data Loss),04/03/2002 00:00:00
05/03/2002,00:00:00,31.228,161 (Data Loss),05/03/2002 09:45:00
06/03/2002,00:00:00,31.178,161 (Data Loss),06/03/2002 00:00:00
07/03/2002,00:00:00,31.178,161 (Data Loss),07/03/2002 00:00:00
08/03/2002,00:00:00,31.198,161 (Data Loss),08/03/2002 21:45:00
09/03/2002,00:00:00,31.178,161 (Data Loss),09/03/2002 00:00:00
10/03/2002,00:00:00,31.178,161 (Data Loss),10/03/2002 00:00:00
11/03/2002,00:00:00,31.178,161 (Data Loss),11/03/2002 00:00:00
12/03/2002,00:00:00,31.178,161 (Data Loss),12/03/2002 00:00:00
13/03/2002,00:00:00,31.178,161 (Data Loss),13/03/2002 00:00:00
14/03/2002,00:00:00,31.178,161 (Data Loss),14/03/2002 00:00:00
15/03/2002,00:00:00,31.178,161 (Data Loss),15/03/2002 00:00:00
16/03/2002,00:00:00,31.178,161 (Data Loss),16/03/2002 00:00:00
17/03/2002,00:00:00,31.178,161 (Data Loss),17/03/2002 00:00:00
18/03/2002,00:00:00,31.178,161 (Data Loss),18/03/2002 00:00:00
19/03/2002,00:00:00,31.178,161 (Data Loss),19/03/2002 00:00:00
20/03/2002,00:00:00,31.178,161 (Data Loss),20/03/2002 00:00:00
